股票代码,信号发生日期,信号日收盘价,RSI(14日),MA(200日),MACD柱,KDJ_J值,未来5日净收益率(%),振幅,涨跌幅,换手率
600855,1998-12-28,4.61,18.80729840829153,4.33995,-0.10452910788097908,29.988423054659844,2.8368763557483634,6.48,-0.43,1.15
600081,1998-12-18,3.97,17.903722604167882,3.7805999999999993,-0.03153790647071143,7.805555555555605,0.051889168765728744,1.01,-0.25,0.18
600884,1998-12-15,1.32,22.093004372695972,1.05555,-0.03053108981394434,8.54648176682079,-4.745454545454552,4.48,-1.49,0.13
600616,1998-12-15,0.81,22.164311889407216,0.8084,-0.023910803978729855,23.418394471026073,-7.607407407407418,11.76,-4.71,2.05
000607,1998-12-11,2.58,20.646466627935283,2.40015,-0.08423288068099127,6.6037735849057775,1.3503875968992276,3.46,-0.77,0.48
000607,1998-12-10,2.6,21.053073562701286,2.39555,-0.09051445224813554,8.957192128220877,-1.3538461538461608,4.25,0.39,1.32
600884,1998-12-08,1.41,24.56768216057384,1.0343,-0.0558516941265543,15.261813537675572,-6.582978723404243,3.52,-0.7,0.54
000685,1998-02-27,-1.03,20.482881429801438,-1.0612000000000001,-0.03553407336585748,16.276664511958614,0.7708737864077666,-6.8,0.0,0.38
000685,1998-02-26,-1.03,20.482881429801438,-1.0617,-0.04508007217842816,13.55311355311354,1.7417475728155332,-5.66,2.83,0.35
000545,1996-12-26,1.62,24.920283649262643,1.31975,-0.2215187744900965,16.194331983805725,10.29382716049383,8.92,3.18,1.75
000501,1996-12-26,2.19,20.992452436317308,1.6206,-0.30105832219552503,20.190476190476204,17.15159817351597,8.72,0.46,2.67
000503,1996-12-26,1.3,24.296998613910617,1.11235,-0.16937067820599838,15.042113955408784,25.95384615384615,10.74,7.44,4.49
000030,1996-12-26,2.76,24.63276980000674,2.5650999999999997,-0.5123697764522439,15.055762081784376,26.61159420289856,13.89,9.52,3.59
000548,1996-12-26,2.0,23.560495577328567,1.7843,-0.2676704578273521,9.025689223057622,9.80000000000001,10.15,1.52,2.45
000517,1996-12-26,0.13,20.58507248833689,0.0861,-0.14357722570504533,12.241197554290512,130.56923076923076,122.22,44.44,2.44
000533,1996-12-26,2.89,23.45950063460458,2.7908,-0.2718060709894873,20.643939393939434,23.329411764705867,8.07,1.4,1.67
000009,1996-12-26,1.94,24.694589052008,1.71405,-0.20075516361487974,18.500797448165926,13.202061855670124,4.19,1.57,0.99
000501,1996-12-25,2.18,20.73596642625337,1.60805,-0.3246433315673429,22.01771871539316,27.322935779816504,22.64,2.83,7.23
000547,1996-12-25,0.67,21.272810261580005,0.62825,-0.12295896915067431,15.686274509803937,44.57611940298507,16.18,-1.47,6.0
000523,1996-12-25,1.96,24.866200851939723,1.8335500000000002,-0.1711160563115101,14.978309185864733,11.534693877551017,13.24,-3.92,4.02
000533,1996-12-25,2.85,22.4050246104446,2.7819,-0.3008706256059128,22.139285006932106,16.291228070175425,18.61,4.01,3.75
000559,1996-12-25,-1.86,24.443833026756465,-1.89585,-0.03489421635792021,18.488053270661844,-8.802150537634411,-3.24,-0.54,5.53
000545,1996-12-25,1.57,23.032682383666796,1.3141500000000002,-0.24113576800625877,16.059379217274007,19.5452229299363,12.74,0.0,4.6
000514,1996-12-25,2.69,24.351891741405524,2.2962,-0.24122557650430215,24.02409914839952,42.92267657992565,13.11,0.75,1.98
600877,1996-08-27,4.17,20.24637328466757,3.97,-0.16519613685877754,22.045446283853963,12.030215827338122,5.68,2.96,1.46
000570,1995-12-27,2.93,22.05839829302947,2.7827499999999996,-0.025767860549076954,27.68096054888519,-0.5412969283276501,2.42,1.38,0.5
000570,1995-12-21,3.07,22.798059768961053,2.76315,-0.025829096958030665,19.763014763014645,-5.737459283387625,2.59,-0.65,0.91
600637,1995-12-05,0.2,24.989278979026466,-0.19580000000000003,-0.061317245081533966,31.339031339031365,169.80000000000004,57.14,42.86,0.37
600809,1995-12-04,-17.98,24.014260320175197,-17.99595,-0.1046470473626204,6.037355653723602,0.30055617352613434,-0.28,0.06,3.54
600688,1995-12-01,-0.4,22.450613312305165,-0.57275,-0.01965852941939643,18.53801169590646,-10.200000000000008,-15.38,-2.56,1.25
600637,1995-12-01,0.14,20.751234315431418,-0.21059999999999998,-0.08840018320826226,22.884860719743205,414.08571428571423,62.5,-12.5,0.58
600809,1995-12-01,-17.99,23.465092772428918,-18.00025,-0.1225784948495936,6.142270346873805,-0.5891050583657351,-0.61,0.0,5.98
600637,1995-11-30,0.16,21.09376996162686,-0.21825,-0.09506142752690669,27.11005878658349,199.8,152.94,-5.88,0.71
600801,1995-11-28,-5.34,18.83705381961161,-5.35295,-0.017060053349012574,28.846153846153868,0.1745318352059934,-1.69,0.0,1.24
600688,1995-11-24,-0.3,24.634419758114248,-0.58995,-0.024243077449190867,10.651828298887171,33.13333333333335,-21.43,-7.14,0.71
