股票代码,信号发生日期,信号日收盘价,RSI(14日),MA(200日),MACD柱,KDJ_J值,未来5日收益率(%),振幅,涨跌幅,换手率
601600,2021-11-09,4.98,26.39543332820449,4.9342,-0.09745575307431265,2.678571428571551,-5.421686746987964,3.19,-0.8,1.46
000676,2002-11-04,13.46,26.398922915515058,11.80655,-0.08222468034022838,18.65738044392698,-1.7830609212481474,0.89,0.3,0.27
000158,2010-05-04,6.27,26.40928488965794,6.01635,-0.20569499067282157,10.940170940170908,1.594896331738438,6.05,-0.16,0.77
002548,2020-09-17,8.71,26.413854566503588,7.934799999999999,-0.16195603703133232,13.897764980118007,-1.6073478760045945,4.2,-1.25,2.58
600187,2001-03-21,6.44,26.414040127617838,6.20455,-0.12088778038873743,22.211507553841326,-2.6397515527950444,2.65,0.47,1.1
600362,2004-04-28,0.05,26.42230945676218,-0.26055,-0.08585346343120437,20.595238095238113,-20.000000000000007,-1600.0,350.0,1.67
002354,2020-10-14,3.22,26.422649626602194,2.998,-0.06220751157788856,23.264023419002157,8.695652173913038,1.25,0.31,0.37
600461,2024-09-02,9.4,26.431663954375182,9.38625,-0.18890600183508133,17.431192660550643,-7.021276595744686,2.77,0.21,1.13
000652,2000-09-05,2.66,26.43392317075491,2.60125,-0.018762769266395862,15.329768270944856,-2.2556390977443663,2.26,0.0,0.86
000962,2001-02-08,24.99,26.4386064866751,23.9198,-0.5256416888026614,10.238943894389365,1.520608243297339,3.4,0.08,0.65
000823,2000-09-07,8.35,26.45820066986856,7.917050000000001,-0.1995284366660388,9.42230083457861,6.227544910179628,3.16,1.46,0.76
603029,2023-04-26,18.87,26.45833870496719,18.6954,-0.04075083912666644,33.51345080635241,-0.4239533651298477,3.78,2.0,2.62
603800,2022-04-27,19.65,26.45847304454938,19.23545,-0.7100478594199967,33.477166486875134,22.90076335877862,5.93,2.24,0.82
600884,1998-12-11,1.4,26.459640633313853,1.0471000000000001,-0.037087444134383404,13.333333333333318,-21.42857142857142,4.35,1.45,0.27
000007,2007-07-06,2.87,26.465177423111157,2.68115,-0.08207620872109056,20.606093349721668,2.0905923344947785,7.89,2.87,4.58
603659,2020-03-19,15.33,26.46878376795314,14.781299999999998,-0.44556624203294826,10.170195606503173,-2.73972602739726,3.86,0.39,3.31
000048,2000-07-14,18.73,26.469953430273847,17.22225,-0.06661925868294405,29.644207002766773,1.601708489054987,5.39,0.86,0.03
603089,2025-11-19,13.02,26.47148813347208,12.866850000000001,-0.037703267335631896,6.3113725733156505,-2.3809523809523725,2.58,-1.29,1.36
000509,2000-08-21,4.68,26.472266287442423,4.629700000000001,-0.0512270434637418,6.872852233676943,-1.4957264957264793,1.5,0.21,1.18
000056,2011-08-11,7.65,26.480297093870988,6.790299999999999,-0.2958509550919116,22.103040216247788,2.875816993464042,6.15,0.13,5.22
000534,1996-12-25,2.07,26.480677719171354,1.7527,-0.3249733044926518,24.73757179639528,21.739130434782616,24.12,4.02,3.65
600452,2017-05-26,4.92,26.484077036519523,4.8015,-0.09260582454818006,29.70589472303959,0.6097560975609762,10.2,0.41,0.85
002198,2021-09-03,7.27,26.487646200133355,6.3206999999999995,-0.10852292939049674,10.471084856864943,4.4016506189821225,3.72,0.28,1.64
600855,1999-01-04,4.5,26.498677925513306,4.38135,-0.07743777104920951,44.1815792134264,9.333333333333327,10.34,3.45,0.37
000509,2009-08-19,1.73,26.50038145358789,1.4479499999999998,-0.04883693222056677,24.404761904762005,8.670520231213864,5.29,1.76,4.48
600258,2007-10-29,20.95,26.507463863310704,20.826949999999997,-0.3973904086055693,26.406282917943404,2.1479713603818507,13.12,1.06,2.37
000850,2006-08-07,0.75,26.510689200094916,0.43410000000000004,-0.05792714695902865,20.758928571428555,17.333333333333336,11.84,-1.32,2.63
000016,2002-09-18,1.65,26.529876346744743,1.5976499999999998,-0.01879859241198635,15.079365079364994,2.4242424242424176,1.21,0.0,0.1
000688,1999-10-22,5.62,26.531026874506395,5.45505,-0.033459834974906025,19.28218694885358,4.62633451957295,1.61,0.54,0.83
601825,2025-08-01,8.83,26.54922851361033,8.17515,-0.09955243007940441,6.135046130080909,1.6987542468856143,1.58,-0.23,0.25
600729,2020-11-16,20.0,26.551370136685264,19.530250000000002,-0.571826715497571,4.273999557018514,2.0000000000000018,4.36,-2.1,0.76
600036,2009-09-01,-2.75,26.55424108297761,-3.40125,-0.2198451833207017,16.09333152704904,-40.0,-13.71,8.03,0.74
600975,2020-09-15,9.04,26.558291562905268,8.8645,-0.1695209213326559,13.244659158641003,-2.3230088495575174,1.43,-0.22,1.21
601963,2025-07-31,10.11,26.55903129959478,9.476999999999999,-0.0775248223448097,17.417991083136407,3.6597428288823064,1.77,-0.59,0.7
600159,2000-10-11,5.14,26.565177531588134,4.939,-0.03586759349764829,16.65118511851184,0.7782101167315147,1.77,0.98,0.14
000877,2017-06-02,7.98,26.56555423647285,7.53545,-0.3730095959623785,13.570685708193142,11.904761904761884,6.37,-0.37,4.64
002198,2016-09-29,12.26,26.569857223008597,10.314099999999998,-0.2295291053798063,19.6771046727149,4.975530179445342,1.64,0.57,0.81
000524,1996-12-26,3.38,26.571180812550097,2.98255,-0.33779360117559687,20.29746281714791,9.467455621301779,5.12,1.81,1.8
603638,2021-03-12,44.62,26.572121956086804,41.5654,-0.9836707076433555,12.654755541109175,-1.9497982967279226,4.39,-1.09,0.41
603728,2020-11-24,16.31,26.57399890595947,14.7358,-0.06341913280688205,10.326361461958559,-2.636419374616783,2.15,0.25,0.41
600576,2025-06-18,8.25,26.58251825384258,7.6343,-0.2472796361169377,13.575498575498546,-3.2727272727272716,4.79,1.23,3.77
600649,2025-01-09,4.04,26.585928622675056,3.91625,-0.05210365081323748,14.874688627929299,3.960396039603964,2.21,-0.74,0.79
002734,2016-12-15,12.21,26.586289317091584,12.071899999999998,-0.2669155930717335,11.845249825847365,6.2244062244062315,3.47,0.91,2.63
600866,2002-09-17,4.82,26.588603912990408,4.58215,-0.060034369387308176,25.386310360993836,-3.319502074688796,2.29,0.42,0.19
601107,2025-08-01,5.59,26.588751610838358,5.22055,-0.04623108325535172,4.697560721901676,0.0,1.07,0.0,0.5
000011,2004-05-11,1.32,26.5903250349008,1.1429,-0.09891367933547096,18.671752160531035,-4.545454545454552,21.74,-4.35,0.2
601375,2025-01-13,3.88,26.59517067923902,3.86745,-0.047478341438118965,10.92235675260137,3.8659793814433074,2.07,0.26,0.9
002709,2016-09-28,7.23,26.59736244831616,6.9860500000000005,-0.11662760212034579,13.909242411824213,3.596127247579517,2.79,0.7,2.85
002311,2024-06-26,44.44,26.60175058659985,43.512950000000004,-0.3851980263611817,9.185386026030953,1.462646264626466,1.95,-0.56,0.32
000547,1996-12-26,0.74,26.608617390786392,0.6309,-0.11055943343307392,25.179224232065707,21.62162162162162,11.94,10.45,7.57
002109,2017-04-26,4.76,26.627124296292024,4.74765,-0.04399565398296007,9.459459459459406,5.252100840336138,1.26,-0.21,1.18
601958,2023-03-30,10.0,26.628187560010332,9.062850000000001,-0.07817018406295106,16.25476424857375,-3.400000000000003,1.91,0.3,0.6
600688,1995-12-04,-0.38,26.629768801364662,-0.5694,-0.015550432264967579,33.831417624521094,10.526315789473673,-10.0,5.0,0.34
600748,2009-09-02,9.55,26.637158135691607,8.979700000000001,-0.2883466418517995,17.685733070348462,13.717277486910984,4.41,0.21,1.16
600000,2025-10-10,11.84,26.64920684538457,11.48975,-0.11582249323434962,17.00169162800062,12.5,2.97,0.34,0.3
000029,1996-12-25,7.92,26.66436398734207,7.37835,-0.6688444168463986,25.922180081472142,10.606060606060597,13.94,0.38,2.82
600335,2011-01-19,8.02,26.66508229469862,7.666900000000001,-0.13061891395749625,29.752950528954933,-4.862842892768072,3.77,0.88,1.17
600057,2002-12-12,3.64,26.666623579325616,3.6081,-0.022644601198361702,27.171052631578974,6.043956043956045,5.04,1.96,0.45
002535,2014-04-29,5.32,26.66894203169032,5.251849999999999,-0.13543206132689015,11.667820820943138,4.135338345864659,2.85,1.14,2.02
000002,2016-12-26,13.99,26.674013983755543,12.823999999999998,-0.33517363803607325,16.15827221047673,0.5718370264474526,4.18,2.57,0.39
002157,2016-09-26,6.27,26.676547817793434,6.0674,-0.11995026722401425,8.747266479225207,3.189792663476876,3.34,-0.16,2.73
000509,1998-12-18,2.4,26.678945573847287,2.1107,-0.023207826547693003,21.859359359359267,3.3333333333333437,3.32,-0.41,0.37
600019,2010-01-27,3.06,26.680839322684477,3.0420499999999997,-0.18500610649360433,23.417228969860552,4.90196078431373,9.9,0.99,0.51
002913,2021-10-18,33.83,26.68847996181735,33.29855,-0.4517575252643953,22.896077601825695,1.005025125628145,4.0,-0.41,1.07
600780,2000-09-07,1.27,26.69525836274933,1.2370999999999999,-0.037065127922334795,14.967320261437978,9.448818897637778,10.57,3.25,0.6
600422,2023-07-07,17.08,26.696146070960296,16.90985,-0.39715045921053327,4.30912952923036,-0.11709601873536313,2.8,-0.35,1.34
000628,2024-04-15,52.76,26.700694376755223,39.756350000000005,-3.9303276529512026,6.407830909986723,-23.786959818043975,7.12,-5.19,18.31
000573,2002-09-17,2.86,26.700999023441582,2.8377,-0.022240242144243777,19.559537140724053,0.6993006993007089,2.12,1.06,0.19
600768,2004-04-29,13.5,26.70413245119434,12.916649999999999,-0.19213510549930535,25.229836699077495,-0.4444444444444473,2.81,-0.07,0.58
600758,2016-12-05,12.69,26.704768067100147,12.4576,-0.04245507483323174,8.772740032417818,-10.874704491725762,1.41,-0.39,3.98
603029,2023-04-12,20.45,26.711508623414204,18.3385,-0.20158210217410044,8.975029036004692,-4.5965770171149,2.34,-0.29,2.09
000560,1996-12-26,1.4,26.714579937626596,1.27685,-0.17201756190143122,27.584876543209944,21.42857142857144,10.24,10.24,6.0
600171,1999-11-23,10.86,26.716071710325636,10.2732,-0.10685370645242975,23.14061652692606,-3.22283609576427,4.67,1.5,0.37
600681,2007-06-27,-0.46,26.717073044058623,-1.07645,-0.10754818280470013,9.803921568627432,26.08695652173911,-40.0,-15.0,9.22
600793,2010-05-13,7.55,26.71877695886525,7.25105,-0.15083315126782448,13.487773487773453,-14.437086092715234,1.87,0.8,0.83
600223,2007-07-03,2.95,26.719377765997294,2.93945,-0.12130203906136583,26.460481099656345,7.118644067796609,9.97,1.37,3.82
603033,2023-08-18,14.51,26.7225082494584,14.14,-0.08565947933771934,24.648868548181863,-7.99448656099242,2.41,-0.27,0.13
000751,2000-10-17,5.17,26.732536013117382,4.63865,-0.06465079225428824,12.153103567162919,5.222437137330771,2.52,0.39,0.42
601688,2017-11-02,16.17,26.737812174289218,15.336300000000001,-0.2197588780431533,21.25115414394603,6.246134817563376,4.18,1.0,1.01
000962,2001-02-05,25.3,26.740745036800234,23.787549999999996,-0.7623783776858183,12.724605793912719,-2.0948616600790504,3.63,-2.43,0.89
002578,2015-07-03,4.41,26.74639050773102,4.22435,-0.3606458928207481,12.80755101040594,16.099773242630388,12.33,-2.86,5.45
600007,2016-11-08,13.49,26.75398528365659,12.745,-0.13185826035381643,16.337889396112494,4.151223128243142,1.79,0.6,0.3
000789,2011-05-30,2.49,26.755809226171436,1.9054999999999997,-0.152620018295425,7.275677908589256,21.285140562248994,14.34,-3.49,1.9
000557,2009-08-20,4.4,26.757730623437112,3.9432,-0.14081349337496651,28.551561831407803,8.18181818181818,6.64,0.69,3.28
000848,1999-10-14,-2.13,26.759483060037923,-2.1946499999999998,-0.011022597654348404,31.045751633987205,0.46948356807512415,-2.35,0.0,0.27
002251,2020-09-25,10.69,26.760359036998565,10.382850000000001,-0.018250523189729417,17.533068783068806,4.022450888681006,2.8,-0.09,0.33
600975,2020-09-14,9.06,26.762079100586988,8.858,-0.19735618838169994,14.9492075042116,-0.8830022075055233,2.77,0.44,1.65
002798,2020-09-08,28.72,26.765673588045715,28.633699999999997,-0.25275428119142185,14.452811079364398,5.571030640668528,4.11,-0.76,2.51
600210,2003-08-25,2.27,26.770155270207965,2.0998,-0.024311570743430974,89.7612292367296,-0.440528634361248,16.52,-1.3,0.28
600210,2003-08-26,2.27,26.770155270207965,2.0995999999999997,-0.02198079581102931,66.40567775789799,-1.7621145374449365,3.08,0.0,0.46
002691,2017-02-17,14.9,26.77148912181599,14.08795,-0.37368302640447637,14.229381289866774,0.6711409395973034,7.31,-3.62,1.3
603279,2021-10-12,18.56,26.77233794615269,13.81385,-0.5394604897592651,7.7979847636788175,13.254310344827601,9.31,-4.03,1.4
600827,2000-09-26,5.6,26.78008717581895,4.6903999999999995,-0.18693386734828338,11.151705974375732,8.03571428571428,3.99,1.63,0.51
000036,2025-01-08,3.78,26.780569476978286,3.59135,-0.040557160568168604,15.080527937670677,5.291005291005302,5.99,-1.56,1.35
600137,2007-11-13,28.95,26.78159132141836,27.3307,-0.9188423498137901,5.0766494946206535,8.808290155440424,4.18,0.91,3.0
000536,2009-08-20,4.22,26.78468374604641,2.5372,-0.25101219934601854,11.404673305373263,14.928909952606627,6.4,3.94,4.12
000507,2000-09-08,2.7,26.78833770512371,2.5985499999999995,-0.03799620267993972,9.136228549515863,2.2222222222222143,3.31,-0.74,0.6
600117,2006-08-03,3.38,26.792319242178507,3.2931,-0.05227639358571179,16.024046434494203,3.8461538461538325,2.66,0.0,0.67
601800,2025-01-13,9.09,26.797703163088144,8.87845,-0.11426065620467374,13.228552120367574,2.0902090209020896,2.41,-0.33,0.21
600707,2002-10-15,7.14,26.801743483241182,7.03235,-0.06849463513932263,28.691992485095913,5.3221288515406195,1.97,0.28,0.1
603033,2020-11-03,9.04,26.802270402428533,8.863,-0.07335756799308668,19.935293870275203,8.185840707964598,2.92,1.46,0.44
601688,2023-12-01,13.52,26.81413451027433,13.49535,-0.1726613335156515,19.635811458372245,-2.440828402366868,1.79,1.05,0.68
601688,2023-12-04,13.52,26.81413451027433,13.506400000000001,-0.1536895538421854,16.24245723878227,-0.8875739644970349,1.55,0.0,0.58
000889,2016-12-15,9.61,26.81434913515082,8.66245,-0.10848971944984104,16.443001443001414,7.284079084287209,3.13,0.21,0.47
002517,2018-03-09,12.92,26.81522869548583,12.119050000000001,-0.3514077242870075,22.824387315750066,-0.4643962848297267,5.23,3.86,8.22
001226,2025-04-02,27.11,26.81929970801555,25.30145,-0.4380933059931414,13.247863247863197,-15.639985245296927,2.25,-0.04,5.45
600657,2007-07-03,3.73,26.821898026556866,3.4593000000000003,-0.13986977822034014,22.241294226189297,19.5710455764075,9.68,0.27,3.42
601216,2015-07-09,2.65,26.823024806206348,2.61675,-0.49175243706810146,34.8456206679269,24.52830188679245,35.11,17.78,3.81
600179,2004-04-30,2.48,26.82331955875746,2.44175,-0.04745485127316352,10.521294127851451,-2.822580645161288,2.83,0.4,0.4
601727,2015-07-06,11.46,26.825751499399175,10.830250000000001,-0.8531300308994305,23.84711080446874,18.062827225130885,18.71,2.6,2.27
000537,1996-12-26,0.38,26.831673537674234,0.36599999999999994,-0.10656896993531713,17.451564828614032,28.947368421052634,18.75,18.75,3.27
600618,1995-01-26,5.72,26.834435223141895,5.27995,-0.09984727004788779,5.197132616487441,-3.321678321678312,1.91,-0.52,0.4
600808,2021-11-03,3.75,26.834975705825954,3.5405499999999996,-0.03753606527474912,20.377492877492845,-7.466666666666666,3.26,1.9,1.05
600768,2004-04-28,13.51,26.83626773585746,12.90605,-0.20932284491233236,32.6207097149505,-0.07401924500369805,3.62,-0.3,1.52
000002,2003-07-01,-7.98,26.8428590744643,-8.0218,-0.01917180556488057,14.492753623188031,-0.8771929824561431,-0.38,0.0,0.45
000002,2003-06-30,-7.98,26.8428590744643,-8.021650000000001,-0.020533488312885522,10.766045548653699,-0.7518796992481258,-0.5,0.0,0.65
600887,1999-09-08,-8.32,26.844831620844957,-8.3859,-0.041153348572519136,6.843211433375055,-2.2836538461538436,-0.6,0.24,4.51
600285,2015-07-06,6.09,26.849225533821098,5.89255,-0.6902595231359762,12.520206533611363,12.807881773399021,32.08,-4.25,8.43
603300,2017-03-08,5.73,26.849277843726853,5.3888,-0.36607856066094746,5.605605605605675,-2.617801047120427,2.45,0.35,14.97
600179,2004-04-28,2.5,26.849786154935146,2.43985,-0.05331289942729027,7.9361645876895786,-1.19999999999999,2.41,0.4,0.96
600132,2018-08-20,11.72,26.854841002386593,11.6105,-0.4390673620320158,21.080576409224328,21.245733788395917,10.27,-1.35,0.63
002524,2013-11-01,6.37,26.86790762981491,6.30615,-0.1245220537739905,14.592933947772682,-2.982731554160134,3.5,1.27,1.08
000517,1996-12-27,0.25,26.868342231592322,0.09025,-0.12099044318231367,26.64002453376265,-16.000000000000004,84.62,92.31,12.35
000035,2007-07-03,1.94,26.869028983781618,1.41465,-0.09188565972278878,9.80392156862742,-5.670103092783496,5.5,-3.0,7.02
002372,2021-07-05,17.64,26.87007842211493,17.22195,-0.17541263362665627,17.56808688886107,-5.158730158730163,2.34,0.63,0.29
000692,2007-07-17,2.54,26.875338068242684,2.2442,-0.01705296279955959,10.635005020969967,10.629921259842522,3.17,0.79,1.53
601615,2025-01-10,10.28,26.876038419221317,10.14335,-0.27004696224880587,18.232913957395418,3.6964980544747172,2.8,-0.58,1.33
600008,2017-07-19,4.11,26.881810993174867,3.7062,-0.07565173399429737,27.58504025005691,5.596107055961053,1.72,0.98,1.65
000970,2001-07-02,2.96,26.88731736576365,2.9087,-0.01388593088889839,22.676321387661577,0.33783783783785104,1.67,-1.0,0.62
600688,1995-11-28,-0.33,26.88745637692452,-0.58285,-0.02299322849943254,43.738485201899834,9.090909090909083,-27.78,8.33,1.23
000987,2025-01-13,6.06,26.887782967376538,5.7375,-0.08125889446942192,18.45063538611904,4.290429042904309,2.83,1.0,0.37
600155,2007-07-03,3.66,26.892635862268037,3.3871499999999997,-0.1832433483591529,18.979266347687393,-4.644808743169393,7.12,0.27,3.83
600662,2014-06-24,5.39,26.89304255322361,4.8509,-0.06327262756533608,14.876003699935982,4.267161410018572,2.22,-0.19,0.63
600282,2017-05-17,1.16,26.898177505259824,1.073,-0.02579264059094273,23.046687757645437,3.4482758620689724,6.9,0.0,0.93
000685,1998-03-06,-1.04,26.899146469866565,-1.0614,0.0024356816739308507,28.303985560475976,4.807692307692313,-4.76,0.95,0.14
000692,2007-07-12,2.58,26.899620253066928,2.22395,-0.05481304417428262,8.108233546830164,4.263565891472854,3.15,1.57,2.31
000692,2007-07-13,2.58,26.899620253066928,2.2309,-0.04058625352634765,7.214796249884092,6.20155038759691,3.1,0.0,1.47
002251,2020-09-11,11.15,26.90066313193701,10.27255,-0.1923173752498492,23.797215862001117,1.076233183856501,3.21,2.29,0.33
603309,2019-08-13,10.06,26.900698426146306,8.93845,-0.062190562873857325,14.06489245351813,4.671968190854869,1.29,0.0,0.18
603309,2019-08-12,10.06,26.90069842614632,8.912749999999999,-0.06954162288308818,19.469677683027392,5.069582504970183,3.26,-0.49,0.34
002174,2023-07-28,12.97,26.91720359380426,12.896499999999998,0.07801273657145025,18.111183317942015,4.626060138781796,2.22,-0.54,4.63
002285,2025-01-06,2.39,26.91946199242983,2.203,-0.07650337467872384,10.032943995208104,-0.4184100418410108,4.53,-1.65,1.8
603901,2023-04-03,14.56,26.925569495190985,14.4789,-0.2075608928910534,6.67574437182288,1.717032967032961,2.18,-0.75,0.55
600698,2009-08-20,4.72,26.92824492467946,4.4647,-0.1527604807626357,29.829512051734184,10.805084745762716,5.87,2.61,1.64
600115,1999-10-20,4.2,26.93066371281124,3.8629499999999997,-0.053386781600336275,19.288959677823875,4.047619047619055,2.65,1.2,0.3
600866,2002-09-24,4.66,26.931632548950915,4.59875,-0.04494444107779122,6.927560318806556,-2.3605150214592308,2.15,0.0,0.28
600729,1999-10-13,-2.57,26.941811919210025,-4.171,-0.1892425743095194,24.546322827125127,-13.618677042801542,-22.73,2.65,0.78
000509,1996-12-27,1.37,26.94217671967901,1.36495,-0.05964298171851064,26.068376068376114,0.7299270072992581,2.29,4.58,8.56
002926,2025-01-13,7.46,26.945216991879903,7.3238,-0.1004177260622344,14.742169030732859,9.249329758713131,2.02,0.67,0.46
603408,2024-06-24,12.41,26.945606555537168,11.5166,-0.08565146767818477,11.284922874032077,1.450443190975026,3.93,-2.51,0.57
000829,2022-01-19,14.64,26.950856357045993,14.210650000000001,-0.060184874052767956,9.589473645874865,-4.713114754098369,3.56,-1.55,2.31
600887,2019-08-12,22.09,26.951544174012128,21.0672,-0.47367015942629764,33.14436699360506,4.798551380715255,4.03,3.47,1.3
603087,2024-01-18,42.12,26.955292695227968,41.6739,-0.6757791842101564,28.95404910828112,-4.962013295346623,4.23,1.15,1.83
600771,2023-06-27,34.3,26.95746167845347,32.90265,-0.25979404801788797,11.188023305166283,0.029154518950447184,4.14,-0.58,2.07
000800,2000-09-08,2.6,26.958232837766218,2.1445,-0.09482435249330881,19.623655913978478,1.9230769230769162,4.25,0.39,0.48
002174,2015-07-06,22.64,26.961157335890675,21.86445,-2.369175802017552,4.998945487595222,29.196113074204955,17.3,-3.54,3.84
601216,2020-12-01,4.24,26.961601637476036,3.61055,0.004374756161793114,33.2683355292051,-4.245283018867941,4.08,1.68,1.6
601216,2020-12-02,4.24,26.961601637476036,3.6252999999999997,0.016472707828901978,27.89905047476266,-8.018867924528305,2.59,0.0,1.15
600323,2024-09-19,17.89,26.964830937894263,17.121100000000002,-0.10716605255287476,23.329493087557765,7.881498043599766,2.52,0.17,0.57
603909,2021-10-22,10.64,26.968903337401883,10.22325,-0.010498218387548386,56.227642276422806,-0.5639097744360999,2.91,-0.19,0.3
600729,2020-11-17,20.04,26.971511138053913,19.5292,-0.5067486732177477,5.292783594670457,-0.44910179640718084,2.45,0.2,0.73
002131,2025-04-09,3.09,26.97411894996523,2.62275,-0.08344151379181769,59.50556627868433,2.265372168284796,14.33,3.0,8.33
000158,2025-01-07,18.26,26.97457965446938,13.11245,-0.37316248564077736,19.936829632470513,9.583789704271627,2.24,2.24,3.56
600681,2007-07-03,-0.6,26.974969446764234,-1.04705,-0.07038882680141989,14.307788161993745,3.3333333333333437,-29.31,-3.45,5.34
002542,2025-04-01,3.39,26.976367538900732,2.99935,-0.046558976718665684,5.9380934074256535,-10.619469026548678,1.76,-0.29,1.36
600217,2025-01-07,5.1,26.97848682223311,4.92745,-0.05334797006733566,35.29552955295512,0.19607843137257053,1.77,0.39,0.82
603609,2020-09-14,13.55,26.97908173878176,13.246850000000002,-0.36340651881519287,5.783440694489725,0.0,4.34,-1.88,1.14
001226,2025-04-03,27.12,26.98035511606342,25.292999999999996,-0.4021511398334632,12.942612942612971,-15.781710914454283,2.32,0.04,6.39
002109,2017-04-21,4.81,26.986190823188096,4.7363,-0.05800413679587155,22.522522522522408,0.20790020790022457,2.52,0.84,1.51
000690,2018-02-22,6.23,26.986202632260003,6.08725,-0.1232268560832111,4.395604395604479,8.346709470304958,2.42,0.48,0.39
002349,2015-07-03,10.11,26.99008950045851,8.72395,-1.409726945946699,9.758536034957885,3.3630069238377747,15.86,-3.99,3.14
600755,2004-06-14,-1.62,26.99013234798396,-1.6471,-0.010364160181194633,36.074561403508525,-1.2345679012345734,-1.84,0.61,0.52
600585,2007-11-13,5.62,26.99029574707889,1.49675,-0.6815526728653613,11.390946327007766,37.90035587188611,44.63,-5.7,0.37
002423,2025-01-07,12.39,26.990512993262257,10.246749999999999,-0.12411846680711558,25.362935721501582,3.55125100887812,2.2,1.06,0.96
605050,2025-10-20,13.76,26.992115674130886,13.1599,-0.5899154083193427,1.3000098561036633,4.941860465116288,2.69,-0.15,2.85
600210,2003-09-05,2.22,26.99415789906881,2.1133,-0.0025489856737933303,69.09090909090916,8.558558558558559,4.04,-0.45,0.17
601106,2025-01-13,2.69,26.998091927566506,2.6863,-0.026163300347188126,26.78114478114477,-0.743494423791824,3.76,1.13,0.47
600703,2008-10-20,-1.09,27.005935248528957,-1.21205,-0.014271279153194066,32.07885304659477,0.0,-3.6,1.8,1.35
600503,2015-07-09,10.09,27.014942839023533,8.4745,-1.477190963853292,27.053140096618257,12.586719524281452,20.07,10.03,18.84
600298,2020-11-16,45.24,27.019157305371237,44.232150000000004,-0.34357440703320785,27.970875737597055,2.144120247568515,3.44,0.4,1.85
000883,2015-07-09,4.49,27.021855495581264,3.8217000000000003,-0.5938356616387082,17.586321671423942,40.089086859688194,10.78,12.53,2.54
600662,2014-06-23,5.4,27.027671086401412,4.83755,-0.06955410668509371,17.584777490780475,0.5555555555555536,3.72,0.56,0.68
002930,2022-01-28,19.96,27.03036085857522,18.239,-0.17497245225544333,13.738247763681795,2.9559118236472948,3.78,-0.65,0.34
601857,2011-05-11,7.25,27.032473753646343,7.244200000000001,-0.07529029546964597,11.550151975683871,-1.93103448275862,0.96,-0.28,0.01
600733,2009-08-20,5.57,27.03264754702211,4.8319,-0.179912649989301,23.266287417039173,1.9748653500897495,4.81,3.15,1.56
600985,2017-05-12,8.42,27.032868384281358,8.3637,-0.2992132005590189,32.62456497750613,-1.9002375296912177,7.93,2.68,0.86
600115,2002-09-12,5.44,27.038702505762018,4.90385,-0.05922422089000344,22.168073906673953,0.9191176470588092,2.39,-0.18,0.73
600612,2011-09-28,7.99,27.03948960648583,6.0602,-0.2528049181323453,28.706354325705473,11.389236545682113,5.8,-1.48,0.6
601825,2025-07-31,8.85,27.039857305599256,8.1657,-0.10483790730191686,10.145647136709641,2.1468926553672274,2.13,-0.67,0.33
002390,2014-05-12,6.89,27.048151837854903,5.613200000000001,-0.19722077552758016,10.72925615973758,-0.14513788098693414,7.1,-2.13,3.26
600538,2020-08-10,6.71,27.05123661318403,6.3431500000000005,-0.19964997002530568,10.269669168751712,-6.408345752608047,2.71,0.9,2.02
600383,2025-01-02,4.37,27.05184012067666,4.2262,-0.04126259175114594,3.842927119699085,0.9153318077803174,6.62,-0.23,3.01
000607,2002-10-30,5.8,27.052894507208123,5.6586,-0.03831515339634746,26.53243277685732,0.6896551724137945,2.77,0.35,0.17
002730,2025-04-09,13.25,27.055755387227805,10.812999999999999,-0.4698006872988709,50.64827378260219,8.528301886792455,15.26,4.25,6.07
000514,1996-12-26,2.79,27.056150316919172,2.30805,-0.22033489669397466,27.090694935217964,29.39068100358422,7.81,3.72,0.86
002077,2018-01-23,13.4,27.06987451524482,12.65605,-0.13390214682264906,53.353238937227495,-3.731343283582089,3.06,0.0,0.38
600312,2014-05-09,8.44,27.07113137720951,8.03805,-0.23590204137268167,8.379687283796851,14.218009478673,4.27,0.12,1.36
605009,2023-03-20,28.66,27.071575900190723,27.629599999999996,-0.32192351467635916,14.592432673428595,3.3845080251221127,3.66,-0.97,2.08
603680,2020-09-29,9.89,27.07249171043432,9.690850000000001,-0.08409994556393147,14.14025169930695,3.336703741152669,1.63,0.51,0.15
600623,1998-08-19,10.29,27.075946393715412,10.05205,-0.44571560335331384,11.489253288864141,1.7492711370262537,3.96,1.88,0.73
600733,2015-07-16,13.61,27.080418817214948,13.14875,-0.5691132658485749,18.4111268269685,4.335047759000732,6.48,0.29,10.66
000027,2007-10-29,7.76,27.081888739936446,6.44885,-0.3077373838249685,30.15847957832322,0.773195876288657,4.82,1.17,1.3
600455,2010-04-30,15.63,27.082719861236356,15.335500000000001,-0.613386243502076,24.3914661160312,-10.684580934101085,6.17,0.39,4.4
600058,1999-10-18,6.65,27.085562294503305,6.09535,-0.06549448235945507,27.867557279322067,-3.007518796992481,3.61,0.15,0.5
600759,2006-11-15,0.73,27.090551834845428,0.6695,-0.021798393659768635,28.205128205128222,4.109589041095885,6.94,1.39,2.35
600759,2006-11-16,0.73,27.090551834845428,0.67045,-0.01912763141544936,19.3846153846154,1.3698630136986356,4.11,0.0,2.21
003016,2021-09-29,10.55,27.091193696797987,10.359200000000001,-0.13944267962338286,7.208026152661608,-1.516587677725123,3.09,-1.12,2.62
