Code,Name,Latest_Close,Latest_Turnover
002311,海大集团,53.0,0.53
600640,国脉文化,12.69,0.81
000506,招金黄金,13.26,7.37
600167,联美控股,7.43,1.34
600218,全柴动力,11.42,8.82
002251,步步高,5.29,8.68
603681,永冠新材,20.17,7.2
002905,金逸影视,10.65,3.46
002615,哈尔斯,7.56,2.43
000651,格力电器,40.75,0.88
002469,三维化学,8.16,1.8
003031,中瓷电子,75.91,7.88
603126,中材节能,6.81,1.22
600560,金自天正,15.99,0.94
603833,欧派家居,50.53,1.78
600552,凯盛科技,11.09,1.36
002446,盛路通信,8.9,6.12
000417,合百集团,7.57,5.38
002051,中工国际,8.81,0.82
002467,二六三,6.05,1.99
600623,华谊集团,7.37,0.58
003042,中农联合,15.6,3.01
600207,安彩高科,5.1,1.06
603686,福龙马,26.62,12.37
601825,沪农商行,9.34,0.61
002387,维信诺,8.7,0.77
601665,齐鲁银行,5.63,1.89
603722,阿科力,38.0,0.87
603701,德宏股份,18.68,0.79
600330,天通股份,12.08,22.84
603688,石英股份,36.7,0.95
600418,江淮汽车,49.54,1.86
002476,宝莫股份,5.74,4.41
603616,韩建河山,5.14,2.93
002646,天佑德酒,9.0,3.05
000791,甘肃能源,6.67,1.1
000661,长春高新,93.65,1.43
600054,黄山旅游,11.18,0.54
001336,楚环科技,23.38,6.95
002752,昇兴股份,7.56,8.26
000731,四川美丰,6.47,1.17
603958,哈森股份,14.89,1.5
002735,王子新材,16.32,26.08
003008,开普检测,21.52,2.45
002909,集泰股份,6.49,4.27
600272,开开实业,14.5,7.01
600800,渤海化学,5.05,9.02
002169,智光电气,8.99,4.27
000715,中兴商业,6.13,3.5
000952,广济药业,7.43,7.09
002342,巨力索具,7.25,3.3
001225,和泰机电,55.4,7.27
600416,湘电股份,14.39,3.39
600869,远东股份,7.89,2.19
000868,安凯客车,5.03,1.23
002001,新 和 成,24.23,0.58
600009,上海机场,31.02,1.81
600827,百联股份,8.9,0.51
600216,浙江医药,13.86,0.68
603239,浙江仙通,20.81,7.12
601727,上海电气,8.85,2.52
002201,九鼎新材,8.33,4.81
601065,江盐集团,8.27,1.46
002986,宇新股份,10.49,0.53
002138,顺络电子,34.82,2.05
600739,辽宁成大,11.27,0.59
001286,陕西能源,10.06,1.94
002765,蓝黛科技,12.11,2.14
002605,姚记科技,23.15,0.96
600459,贵研铂业,16.85,2.47
600210,紫江企业,7.19,1.06
002465,海格通信,13.33,6.25
000722,湖南发展,12.06,2.03
605189,富春染织,16.07,4.74
000968,蓝焰控股,6.56,1.65
600366,宁波韵升,14.25,5.67
603290,斯达半导,98.18,1.73
603558,健盛集团,11.38,1.28
603589,口子窖,30.77,1.71
002074,国轩高科,38.7,2.01
002516,旷达科技,6.53,1.29
600183,生益科技,61.0,1.68
601077,渝农商行,6.32,1.51
002664,信质集团,22.2,2.0
603985,恒润股份,14.72,2.71
600362,江西铜业,41.66,2.13
001333,光华股份,21.75,3.07
002835,同为股份,16.01,2.43
603883,老百姓,15.42,0.88
600570,恒生电子,29.35,1.23
000159,国际实业,5.49,3.53
001358,兴欣新材,25.13,1.71
605178,时空科技,52.25,4.67
000534,万泽股份,24.31,6.51
605128,上海沿浦,38.2,1.1
603082,北自科技,35.58,1.76
002405,四维图新,8.15,1.96
603093,南华期货,19.3,0.81
000936,华西股份,8.19,14.26
601137,博威合金,20.95,1.52
002442,龙星科技,6.35,1.52
600305,恒顺醋业,7.77,0.79
600064,南京高科,8.3,1.19
002037,保利联合,9.32,1.32
000550,江铃汽车,18.51,1.4
605186,健麾信息,19.5,1.22
002301,齐心集团,7.32,7.5
605567,春雪食品,10.56,2.16
605289,罗曼股份,75.0,4.29
603065,宿迁联盛,8.42,5.36
600095,湘财股份,11.28,0.75
002692,远程股份,5.31,2.96
601399,国机重装,5.18,5.22
002719,麦趣尔,8.3,8.55
603790,雅运股份,20.59,1.25
603585,苏利股份,17.14,0.71
601100,恒立液压,110.35,0.89
603214,爱婴室,16.41,2.24
600309,万华化学,68.47,0.72
603198,迎驾贡酒,39.1,0.71
003041,真爱美家,42.29,3.41
603296,华勤技术,95.5,2.45
600615,鑫源智造,11.12,1.03
600269,赣粤高速,5.26,0.76
605305,中际联合,41.8,2.41
002857,三晖电气,19.86,2.41
600389,江山股份,21.87,1.6
600526,菲达环保,5.18,0.97
002282,博深股份,7.3,1.11
603002,宏昌电子,7.24,1.38
000633,合金投资,7.79,9.52
001366,播恩集团,12.76,7.25
003000,劲仔食品,11.32,0.83
601126,四方股份,29.96,5.4
600521,华海药业,17.79,1.29
603489,八方股份,30.54,0.97
002705,新宝股份,14.19,0.7
601377,兴业证券,7.17,3.19
600206,有研新材,20.26,2.11
002386,天原股份,5.26,1.26
603335,迪生力,5.6,2.61
605398,新炬网络,30.39,2.77
600546,山煤国际,10.24,0.96
600873,梅花生物,10.04,2.68
600563,法拉电子,102.65,1.14
603073,彩蝶实业,18.06,2.82
601717,中创智领,24.64,1.71
002988,豪美新材,38.79,0.83
600410,华胜天成,17.75,4.46
002046,国机精工,37.39,6.17
001223,欧克科技,51.29,4.67
603968,醋化股份,10.73,1.16
603160,汇顶科技,79.12,0.94
600592,龙溪股份,26.79,10.55
603355,莱克电气,33.12,1.21
603696,安记食品,20.07,21.25
605277,新亚电子,22.6,1.47
603937,丽岛新材,11.52,2.01
600422,昆药集团,12.65,1.12
600131,国网信通,16.42,0.89
603628,清源股份,14.87,7.06
001296,长江材料,28.38,15.89
002254,泰和新材,9.27,0.83
000601,韶能股份,5.03,1.17
002928,华夏航空,10.07,1.46
600610,中毅达,9.82,1.17
001202,炬申股份,15.23,1.77
603380,易德龙,35.92,1.25
601238,广汽集团,8.38,0.63
001234,泰慕士,29.92,4.38
603129,春风动力,292.6,0.65
601009,南京银行,11.36,0.84
000902,新洋丰,15.05,0.57
603225,新凤鸣,15.68,0.68
001388,信通电子,44.06,3.02
600333,长春燃气,5.94,4.84
002194,武汉凡谷,12.58,4.17
600778,友好集团,6.36,9.38
002319,乐通股份,10.5,2.55
601089,福元医药,25.04,1.46
002373,千方科技,10.8,3.24
600132,重庆啤酒,53.98,0.94
603898,好莱客,14.22,2.16
601199,江南水务,5.6,0.57
001206,依依股份,29.38,3.4
603890,春秋电子,16.48,7.06
600889,南京化纤,15.21,1.21
603113,金能科技,6.15,1.92
000686,东北证券,9.3,2.67
002921,联诚精密,14.69,2.65
002364,中恒电气,25.33,7.03
002950,奥美医疗,11.12,1.13
600699,均胜电子,26.95,2.66
002225,濮耐股份,5.59,1.66
601877,正泰电器,28.87,1.77
002527,新时达,15.4,1.57
600719,大连热电,5.84,1.2
600847,万里股份,11.14,1.52
605599,菜百股份,14.98,0.55
600721,百花医药,10.41,6.09
603333,尚纬股份,8.12,2.98
000002,万  科Ａ,5.02,3.45
002105,信隆健康,7.7,19.69
001287,中电港,22.38,3.83
605488,福莱新材,34.95,2.95
600745,闻泰科技,39.12,3.55
002533,金杯电工,12.73,5.48
002121,科陆电子,7.9,5.28
601012,隆基绿能,18.19,1.71
000565,渝三峡Ａ,7.34,1.68
002020,京新药业,19.16,2.71
600062,华润双鹤,18.57,0.61
002443,金洲管道,7.91,2.97
603767,中马传动,23.21,1.22
600079,人福医药,18.15,2.29
605088,冠盛股份,33.18,1.05
000060,中金岭南,5.38,3.11
600486,扬农化工,66.68,0.76
002609,捷顺科技,8.97,0.95
605580,恒盛能源,35.29,1.91
603617,君禾股份,7.07,1.75
605188,国光连锁,21.05,3.42
603881,数据港,31.24,2.89
605003,众望布艺,23.85,1.3
003037,三和管桩,7.46,0.61
002675,东诚药业,13.95,1.56
002976,瑞玛精密,26.89,9.91
002403,爱仕达,12.82,1.55
601633,长城汽车,22.69,0.71
603680,今创集团,14.0,4.13
603408,建霖家居,14.66,2.75
000821,京山轻机,13.38,6.56
002875,安奈儿,15.69,1.57
000807,云铝股份,27.42,1.2
600887,伊利股份,28.7,0.78
603990,麦迪科技,15.49,2.18
002338,奥普光电,53.73,2.37
603185,弘元绿能,29.34,2.65
002335,科华数据,56.8,6.86
002879,长缆科技,17.58,12.09
603012,创力集团,5.62,1.23
000762,西藏矿业,24.96,4.4
002454,松芝股份,8.52,1.35
603887,城地香江,14.69,3.23
000819,岳阳兴长,15.88,2.03
003022,联泓新科,18.88,1.28
002120,韵达股份,6.88,0.66
000960,锡业股份,26.44,3.45
002579,中京电子,11.89,12.07
603955,大千生态,28.86,0.81
002882,金龙羽,30.9,2.44
603786,科博达,73.31,0.65
603178,圣龙股份,18.0,0.75
600962,国投中鲁,19.82,0.55
603630,拉芳家化,20.14,1.34
600955,维远股份,14.34,0.75
603163,圣晖集成,65.93,3.66
603718,海利生物,6.25,4.73
002840,华统股份,9.35,0.85
600897,厦门空港,17.8,7.13
603590,康辰药业,43.03,1.37
603719,良品铺子,11.61,1.34
002779,中坚科技,142.44,2.97
002787,华源控股,12.1,5.69
002910,庄园牧场,10.04,4.12
002850,科达利,153.2,1.94
600796,钱江生化,5.96,2.76
600548,深高速,8.88,1.64
002287,奇正藏药,24.62,0.81
600089,特变电工,23.81,8.08
603211,晋拓股份,20.03,5.61
002300,太阳电缆,10.69,18.42
601990,南京证券,7.95,0.55
600104,上汽集团,15.72,1.32
002982,湘佳股份,13.54,1.52
002483,润邦股份,7.12,1.85
600517,国网英大,6.01,0.55
600199,金种子酒,9.73,0.81
601600,中国铝业,10.75,2.4
600056,中国医药,10.63,1.63
002161,远 望 谷,7.12,1.1
002487,大金重工,57.49,2.24
601566,九牧王,15.03,14.92
003043,华亚智能,47.65,1.15
600901,江苏金租,5.97,0.8
603566,普莱柯,12.92,3.14
000672,上峰水泥,11.04,2.33
603329,上海雅仕,10.83,1.5
600566,济川药业,27.77,2.55
605589,圣泉集团,26.91,1.46
600520,三佳科技,25.95,1.91
600729,重庆百货,25.8,6.87
600918,中泰证券,6.77,0.92
603300,海南华铁,7.14,3.83
002564,天沃科技,7.47,2.22
002545,东方铁塔,17.01,1.29
002724,海洋王,6.88,1.04
603421,鼎信通讯,8.34,5.39
600704,物产中大,5.41,0.71
603086,先达股份,8.09,0.92
600530,交大昂立,7.21,1.25
601360,三六零,11.59,1.46
600481,双良节能,5.6,2.02
603000,人民网,19.22,0.99
605268,王力安防,11.05,1.8
600295,鄂尔多斯,10.81,0.51
603409,汇通控股,35.01,2.57
000528,柳    工,12.84,1.52
002926,华西证券,9.43,0.59
603908,牧高笛,23.12,1.87
605298,必得科技,38.89,0.68
603608,天创时尚,7.46,2.11
600604,市北高新,5.47,1.3
600428,中远海特,7.12,1.15
002758,浙农股份,9.75,2.69
002886,沃特股份,19.54,2.26
000155,川能动力,11.56,1.76
603019,中科曙光,88.95,6.01
600326,西藏天路,10.82,1.26
605258,协和电子,31.1,1.53
603229,奥翔药业,9.49,0.55
002216,三全食品,11.13,1.0
002769,普路通,12.94,5.81
600720,中交设计,7.44,0.87
603679,华体科技,16.09,7.21
603859,能科科技,39.4,1.49
002670,国盛证券,17.11,1.16
600149,廊坊发展,5.07,2.36
600810,神马股份,8.38,1.2
000795,英洛华,9.95,0.62
600115,中国东航,5.13,0.51
600702,舍得酒业,57.95,3.21
002829,星网宇达,27.69,7.75
603320,迪贝电气,18.4,1.08
601138,工业富联,61.75,0.85
002167,东方锆业,12.28,3.11
002677,浙江美大,7.39,2.04
603278,大业股份,9.86,10.02
002871,伟隆股份,15.71,2.9
002299,圣农发展,16.4,1.09
001299,美能能源,11.3,1.59
000617,中油资本,9.06,0.55
600976,健民集团,35.2,2.0
600506,统一股份,23.89,8.13
603066,音飞储存,10.59,1.09
002813,路畅科技,26.11,3.19
603501,豪威集团,121.77,0.95
002616,长青集团,5.55,1.31
600505,西昌电力,13.33,2.72
600848,上海临港,11.47,0.76
603648,畅联股份,10.04,0.98
600637,东方明珠,9.76,1.4
000548,湖南投资,5.48,2.64
000892,欢瑞世纪,7.32,8.05
002422,科伦药业,31.15,1.97
600771,广誉远,18.35,0.63
603099,长白山,46.62,2.47
603338,浙江鼎力,62.0,0.96
600895,张江高科,40.69,5.14
003006,百亚股份,19.85,0.69
605286,同力日升,39.39,0.87
603565,中谷物流,10.43,0.69
002315,焦点科技,42.99,2.24
002636,金安国纪,15.98,3.12
603135,中重科技,9.68,3.6
002820,桂发祥,11.8,4.97
002098,浔兴股份,9.9,7.7
600458,时代新材,13.39,1.25
600977,中国电影,18.02,5.66
600909,华安证券,6.5,0.92
002943,宇晶股份,37.47,7.82
002991,甘源食品,55.27,3.51
603660,苏州科达,10.45,5.52
603633,徕木股份,10.37,1.98
600148,长春一东,19.57,1.23
002345,潮宏基,13.0,2.32
600805,悦达投资,5.32,1.59
002659,凯文教育,5.64,2.69
000670,盈方微,7.51,1.5
603162,海通发展,12.27,6.98
002221,东华能源,7.62,0.57
003019,宸展光电,31.43,3.55
603217,元利科技,26.72,1.64
002279,久其软件,7.92,5.33
603391,力聚热能,75.06,10.08
002555,三七互娱,20.87,3.6
603049,中策橡胶,60.88,7.63
002557,洽洽食品,20.96,1.38
600160,巨化股份,36.15,0.65
000007,全新好,10.55,5.65
603416,信捷电气,55.1,1.74
603982,泉峰汽车,8.19,1.96
603866,桃李面包,5.22,1.4
002510,天汽模,6.93,3.36
603477,巨星农牧,17.13,0.83
002930,宏川智慧,12.07,2.96
000810,创维数字,11.42,0.78
002057,中钢天源,9.94,0.88
002054,德美化工,7.42,2.55
002404,嘉欣丝绸,7.0,5.06
002440,闰土股份,7.66,1.13
603272,联翔股份,18.28,1.63
600403,大有能源,7.42,1.69
002887,绿茵生态,8.93,1.75
002960,青鸟消防,10.25,1.87
000006,深振业Ａ,10.01,1.93
002193,如意集团,5.26,4.87
603197,保隆科技,34.84,0.78
601200,上海环境,8.03,0.7
002463,沪电股份,70.77,2.94
603506,南都物业,14.86,9.61
002519,银河电子,6.61,37.27
603207,小方制药,28.51,1.13
600641,万业企业,16.66,3.54
600822,上海物贸,10.5,1.35
002230,科大讯飞,49.7,1.83
002746,仙坛股份,5.96,1.62
603235,天新药业,28.16,1.09
603043,广州酒家,17.02,0.95
000544,中原环保,8.26,0.94
002565,顺灏股份,15.95,19.56
002837,英维克,78.87,6.15
601061,中信金属,13.9,3.53
600970,中材国际,9.28,0.75
601686,友发集团,6.57,1.07
601939,建设银行,8.94,1.1
603535,嘉诚国际,10.84,1.51
600605,汇通能源,27.93,0.62
002863,今飞凯达,5.58,3.96
600861,北京人力,18.51,1.53
600741,华域汽车,20.0,0.87
002457,青龙管业,10.69,1.75
002178,延华智能,6.44,2.39
600562,国睿科技,26.94,1.17
002625,光启技术,52.2,4.38
002436,兴森科技,20.17,6.43
002572,索菲亚,13.9,3.95
002626,金达威,18.4,0.7
000881,中广核技,9.02,8.44
003009,中天火箭,61.08,7.61
001212,中旗新材,45.88,4.67
000592,平潭发展,13.51,24.13
000759,中百集团,7.25,15.96
603829,洛凯股份,33.16,6.12
605208,永茂泰,12.89,1.4
600645,中源协和,26.44,1.48
601059,信达证券,17.79,2.6
600693,东百集团,14.9,27.58
603488,展鹏科技,7.75,1.38
002594,比亚迪,97.0,1.59
002933,新兴装备,34.84,5.71
002512,达华智能,6.69,26.97
002838,道恩股份,24.44,1.44
603165,荣晟环保,12.38,1.08
001230,劲旅环境,21.21,2.39
603180,金牌家居,20.76,3.87
605136,丽人丽妆,11.9,12.65
603271,永杰新材,38.29,3.58
002488,金固股份,8.55,9.44
603536,惠发食品,11.87,7.31
002234,民和股份,8.61,3.31
001222,源飞宠物,23.67,3.36
600779,水井坊,37.2,0.54
002877,智能自控,9.8,19.98
601212,白银有色,5.12,1.6
605222,起帆电缆,17.75,3.05
603110,东方材料,16.8,5.96
603345,安井食品,79.38,1.45
002264,新 华 都,8.83,16.72
600298,安琪酵母,40.79,0.67
002362,汉王科技,21.38,2.05
605358,立昂微,37.29,14.79
603376,C大明,40.57,21.38
002059,云南旅游,5.24,1.6
002195,岩山科技,6.84,1.88
605098,行动教育,41.09,0.61
603020,爱普股份,9.78,0.86
603889,新澳股份,7.4,1.16
600821,金开新能,5.29,1.32
000151,中成股份,11.96,1.06
603102,百合股份,40.87,0.79
600980,北矿科技,22.44,0.91
600050,中国联通,5.23,0.67
600479,千金药业,10.23,2.31
601456,国联民生,10.89,6.77
003005,竞业达,19.64,2.02
603344,星德胜,28.42,29.75
600444,国机通用,19.98,7.4
002987,京北方,19.05,0.89
000710,贝瑞基因,11.18,1.91
601919,中远海控,14.98,0.7
000703,恒逸石化,8.13,1.33
000955,欣龙控股,6.68,10.72
000923,河钢资源,18.76,1.33
002419,天虹股份,5.27,3.47
002997,瑞鹄模具,35.53,0.63
603025,大豪科技,17.47,0.63
002034,旺能环境,15.96,1.83
001278,一彬科技,18.76,4.46
600971,恒源煤电,6.27,1.96
002434,万里扬,8.96,1.54
603123,翠微股份,11.63,1.61
002206,海 利 得,5.55,1.77
600262,北方股份,24.94,1.98
600718,东软集团,9.83,0.97
600668,尖峰集团,11.16,0.86
600501,航天晨光,25.48,13.23
000911,广农糖业,7.33,1.9
002911,佛燃能源,12.15,0.55
002639,雪人集团,18.16,28.46
002995,天地在线,17.38,6.78
000967,盈峰环境,6.77,0.81
002833,弘亚数控,15.77,2.14
002745,木林森,9.12,1.83
000404,长虹华意,6.72,1.22
000630,铜陵有色,5.45,2.34
600765,中航重机,16.8,3.09
002152,广电运通,12.29,0.76
001203,大中矿业,26.23,3.37
600232,金鹰股份,7.03,8.12
002810,山东赫达,12.74,1.26
603228,景旺电子,67.42,3.08
003002,壶化股份,29.43,5.4
002073,软控股份,8.25,2.1
002845,同兴达,14.15,3.44
600329,达仁堂,46.17,0.56
603690,至纯科技,29.55,4.07
000910,大亚圣象,7.33,1.48
601208,东材科技,19.85,5.12
000403,派林生物,13.51,2.61
002841,视源股份,38.07,0.66
001211,双枪科技,25.56,6.04
603367,辰欣药业,18.03,2.08
600862,中航高科,21.53,1.22
002333,罗普斯金,5.49,1.76
002097,山河智能,12.09,3.0
603518,锦泓集团,10.46,10.36
603227,雪峰科技,8.13,0.58
605009,豪悦护理,31.42,1.31
002409,雅克科技,71.94,3.47
600785,新华百货,12.95,5.68
600376,首开股份,5.65,3.38
003011,海象新材,21.24,4.9
603707,健友股份,9.17,0.81
605376,博迁新材,56.81,2.71
603258,电魂网络,18.6,1.22
605259,绿田机械,21.37,0.6
002270,华明装备,25.36,1.71
600593,大连圣亚,42.87,6.15
002786,银宝山新,8.75,1.29
000612,焦作万方,9.85,2.77
600267,海正药业,10.32,0.7
000888,峨眉山Ａ,12.64,2.48
600151,航天机电,15.4,20.47
002811,郑中设计,13.21,2.63
600737,中粮糖业,16.81,2.18
600876,凯盛新能,9.72,0.51
002318,久立特材,25.86,1.94
000738,航发控制,19.51,1.38
600660,福耀玻璃,61.95,0.67
600620,天宸股份,6.04,1.35
600992,贵绳股份,12.95,1.53
605366,宏柏新材,6.53,2.97
600748,上实发展,5.43,0.85
002797,第一创业,6.96,1.07
603177,德创环保,11.43,2.47
601968,宝钢包装,5.18,0.81
600380,健康元,12.18,1.91
000655,金岭矿业,8.93,0.91
002584,西陇科学,9.35,13.0
002292,奥飞娱乐,9.74,8.84
600612,老凤祥,44.29,0.98
603360,百傲化学,33.94,1.33
002947,恒铭达,44.25,1.93
601121,宝地矿业,7.12,3.52
605162,新中港,8.72,0.78
600930,华电新能,6.78,18.8
002993,奥海科技,42.84,0.89
600866,星湖科技,6.69,1.25
002536,飞龙股份,24.08,4.75
000338,潍柴动力,17.98,1.93
605099,共创草坪,36.45,0.67
002357,富临运业,10.02,1.88
002843,泰嘉股份,18.05,1.56
600241,时代万恒,8.38,2.06
002867,周大生,11.95,2.16
002881,美格智能,44.19,3.39
002334,英威腾,8.73,2.15
600773,西藏城投,11.55,1.46
600763,通策医疗,40.48,0.82
000712,锦龙股份,12.9,2.09
601611,中国核建,13.01,5.06
603915,国茂股份,16.98,1.11
600846,同济科技,15.99,2.86
603876,鼎胜新材,12.72,2.43
000905,厦门港务,13.88,17.67
601789,宁波建工,5.16,1.21
002223,鱼跃医疗,35.76,0.68
001373,翔腾新材,28.79,7.86
002918,蒙娜丽莎,13.94,2.0
600135,乐凯胶片,8.63,7.87
002645,华宏科技,14.69,1.5
002497,雅化集团,21.2,4.86
002896,中大力德,83.38,3.52
600173,卧龙新能,7.14,0.94
600820,隧道股份,6.34,1.97
601900,南方传媒,13.42,0.81
600287,苏豪时尚,5.52,1.87
000532,华金资本,15.31,6.7
600096,云天化,29.72,3.84
600596,新安股份,10.71,1.24
603182,嘉华股份,15.23,1.29
003017,大洋生物,30.04,5.18
002129,TCL中环,8.56,3.92
600399,抚顺特钢,5.2,2.11
603817,海峡环保,7.45,4.36
603418,友升股份,56.71,4.65
601128,常熟银行,7.03,1.3
600958,东方证券,10.59,0.81
000559,万向钱潮,11.76,1.69
603350,安乃达,37.35,1.57
603194,中力股份,37.18,2.15
603101,汇嘉时代,9.89,5.21
601865,福莱特,15.57,2.09
600490,鹏欣资源,7.19,1.75
603161,科华控股,12.93,1.6
002372,伟星新材,10.26,0.92
603678,火炬电子,32.77,2.87
603579,荣泰健康,22.97,1.75
600883,博闻科技,7.71,1.91
603062,麦加芯彩,45.22,1.35
600882,妙可蓝多,26.48,1.18
600507,方大特钢,5.68,0.8
000400,许继电气,26.73,4.31
001326,联域股份,42.27,2.61
601798,蓝科高新,9.04,2.3
603689,皖天然气,8.07,0.54
601899,紫金矿业,31.7,1.07
001356,富岭股份,13.05,1.45
002654,万润科技,13.51,2.61
002205,国统股份,13.36,2.41
603997,继峰股份,13.18,0.58
002583,海能达,11.25,3.51
001309,德明利,214.69,7.16
000623,吉林敖东,19.17,0.87
002215,诺 普 信,10.7,1.33
600343,航天动力,40.12,24.19
603988,中电电机,24.7,1.12
002190,成飞集成,37.04,1.85
002959,小熊电器,42.42,1.46
002192,融捷股份,48.04,8.19
600390,五矿资本,5.43,0.58
603373,安邦护卫,39.49,5.79
601869,长飞光纤,105.72,6.75
603299,苏盐井神,10.0,1.28
600618,氯碱化工,11.74,1.18
600382,广东明珠,7.04,1.59
600588,用友网络,12.89,1.25
601022,宁波远洋,9.21,0.53
603105,芯能科技,9.68,3.89
600498,烽火通信,26.48,11.23
002847,盐津铺子,69.75,1.2
600338,西藏珠峰,13.6,5.6
000016,深康佳Ａ,5.17,1.08
000933,神火股份,25.91,1.21
001300,三柏硕,15.21,1.22
002003,伟星股份,10.7,1.65
002785,万里石,35.33,1.99
600406,国电南瑞,23.22,0.7
600489,中金黄金,22.6,1.75
002006,精工科技,21.75,3.51
002453,华软科技,6.5,3.32
603356,华菱精工,13.66,4.45
603078,江化微,18.07,2.21
002549,凯美特气,20.43,6.14
600511,国药股份,28.93,0.64
600724,宁波富达,5.22,1.29
002631,德尔未来,5.44,3.79
002406,远东传动,7.32,2.36
002690,美亚光电,20.66,0.89
000919,金陵药业,6.95,1.35
603618,杭电股份,8.02,3.27
000017,深中华A,7.67,6.48
002540,亚太科技,6.79,7.58
002895,川恒股份,35.16,1.9
601872,招商轮船,8.38,0.97
002340,格林美,7.39,2.3
002799,环球印务,8.43,2.67
000011,深物业A,8.96,1.28
002203,海亮股份,11.98,1.0
603936,博敏电子,11.55,7.94
603516,淳中科技,187.36,2.96
002065,东华软件,9.93,1.54
603610,麒盛科技,20.99,6.06
002633,申科股份,17.0,4.24
002575,群兴玩具,7.03,11.29
600850,电科数字,26.82,3.74
002521,齐峰新材,8.58,0.9
002682,龙洲股份,10.85,51.23
600551,时代出版,8.22,0.59
002696,百洋股份,6.57,3.2
001216,华瓷股份,16.78,3.99
600547,山东黄金,36.0,1.04
002252,上海莱士,6.44,0.52
603276,恒兴新材,16.53,1.94
600818,中路股份,9.79,1.72
002979,雷赛智能,40.0,2.24
002165,红 宝 丽,7.63,1.77
002961,瑞达期货,28.66,7.2
002553,南方精工,26.2,2.64
002353,杰瑞股份,75.87,4.91
603637,镇海股份,10.48,1.95
003021,兆威机电,108.1,3.08
001359,平安电工,62.62,6.9
002828,贝肯能源,10.71,5.36
603993,洛阳钼业,17.58,1.49
601116,三江购物,13.92,6.1
002380,科远智慧,26.85,2.39
600865,百大集团,11.88,15.94
003027,同兴科技,19.45,3.26
600493,凤竹纺织,7.56,12.64
002748,世龙实业,11.16,6.63
603885,吉祥航空,13.54,0.92
002790,瑞尔特,8.96,7.79
603998,方盛制药,11.44,2.56
003015,日久光电,15.86,1.46
600995,南网储能,12.59,0.55
002355,兴民智通,5.88,1.7
600271,航天信息,8.8,4.4
002091,江苏国泰,8.56,1.97
002801,微光股份,33.32,1.14
002346,柘中股份,19.26,3.28
600313,农发种业,6.67,4.38
601136,首创证券,19.48,2.55
600233,圆通速递,17.6,0.61
600731,湖南海利,6.68,1.06
600803,新奥股份,21.85,0.79
003028,振邦智能,29.13,2.8
603773,沃格光电,30.5,2.51
002019,亿帆医药,12.31,0.79
600051,宁波联合,7.27,2.2
600359,新农开发,6.84,3.21
002568,百润股份,21.02,0.87
603196,日播时尚,25.02,2.03
002031,巨轮智能,7.68,6.55
603190,亚通精工,26.3,16.79
603368,柳药集团,17.54,2.41
600598,北大荒,14.73,0.77
603888,新华网,19.24,0.69
002331,皖通科技,8.7,2.99
600843,上工申贝,11.85,8.3
603090,宏盛股份,46.06,4.25
603809,豪能股份,13.0,3.45
000590,启迪药业,11.08,1.28
600851,海欣股份,6.89,1.62
603280,南方路机,39.8,12.49
002534,西子洁能,17.05,3.1
601696,中银证券,14.29,3.16
600072,中船科技,11.73,1.67
000860,顺鑫农业,14.9,0.58
600288,大恒科技,14.99,1.52
603208,江山欧派,14.64,1.59
603089,正裕工业,12.84,1.49
001896,豫能控股,5.57,1.06
600839,四川长虹,8.92,2.29
600556,天下秀,5.71,3.01
001266,宏英智能,28.29,5.86
002892,科力尔,12.74,1.79
003012,东鹏控股,6.69,0.5
603507,振江股份,24.01,5.01
600032,浙江新能,7.36,0.57
600535,天士力,15.27,0.74
603259,药明康德,94.05,1.91
002394,联发股份,12.61,3.86
002899,英派斯,25.26,2.34
603396,金辰股份,34.24,3.93
002156,通富微电,37.18,2.84
605033,美邦股份,21.29,1.67
603969,银龙股份,9.83,1.25
600250,南京商旅,12.5,22.62
000679,大连友谊,7.96,0.99
002235,安妮股份,12.85,44.17
002530,金财互联,9.74,1.65
603577,汇金通,10.24,2.38
600452,涪陵电力,9.58,2.06
000099,中信海直,20.16,1.41
002382,蓝帆医疗,5.2,0.53
002412,汉森制药,6.55,1.59
600184,光电股份,20.37,11.44
603230,内蒙新华,13.29,4.66
603808,歌力思,8.13,1.14
001306,夏厦精密,81.91,4.16
603798,康普顿,15.12,1.18
603312,西典新能,49.05,5.56
002873,新天药业,9.96,2.01
603321,梅轮电梯,7.46,0.94
002855,捷荣技术,16.89,1.32
002258,利尔化学,12.85,1.04
600703,三安光电,13.67,1.1
603929,亚翔集成,89.19,3.87
000605,渤海股份,6.72,1.43
605388,均瑶健康,7.17,2.77
605566,福莱蒽特,29.23,1.25
600682,南京新百,7.61,1.74
603383,顶点软件,37.11,1.99
603787,新日股份,13.21,2.75
603382,海阳科技,30.9,4.52
603877,太平鸟,15.39,1.6
000859,国风新材,10.05,31.62
002379,宏创控股,23.07,1.56
